gvkey,piotroski,roic_5y_avg,fcf_growth_5y,fcf_ev_5y_avg,maint_fcf_ev_5y_avg,growth_capx_years_5y,sales_growth_5y,roic_ratio_latest_5y,accruals_latest,fic,gsector,market_cap_usd,market_cap_local,price_asof,ttm_dps,adv_usd,ni_latest,pe_ratio,div_yield,earnings_yield,flag_sales_decline,flag_roic_decay,flag_accruals,flag_cyclical,flag_nonrecurring,trap_flags,fcf_pos_years_10y,fcf_cv_10y,roic_min_10y,interest_coverage_5y_min,altman_z,shares_chg_5y_pct,fcf_ni_ratio_5y_avg,net_debt_ebitda,div_consecutive_yrs,gm_stdev_5y,fcf_margin_5y_avg,company_name,gsubind,mcap_floor_usd,quality_block,durability_block,capital_block,franchise_block,persist_block,composite,driver,rank_composite,tag_esg_excluded,tag_benchmark_orphan,tag_low_coverage,tag_complexity,tag_style_orphan,tag_orphan_country,tag_retail_dominated,structural_score_pure,structural_score_mixed,structural_score,structural_tags,structural_multiplier,final_score,rank_final,flag_stale,flag_illiquid,flag_dilution,flag_fcf_ev_extreme,flag_growth_capex,n_flags,pick_status
202427,7,0.10831800759526329,-0.007544871878524595,0.3240311579325031,0.22059985316919772,0,0.13005169015621965,1.051230537158352,-0.02013043574800675,JP,25,2280397874.8992,340357891776.0,1106.0,48.0,5563622.652962963,32292.113,10.53996967544366,0.0433996383363472,0.09487693331128175,False,False,False,False,False,0,10.0,0.36354329507207,0.0700330418963821,40.911646586345384,3.001866599669705,0.9095704596834966,1.4008518669873486,0.0,3,0.006613733899338132,0.05748057686744159,NOJIMA CORP,25504020,2000000000,0.38197969543147203,0.5120558375634517,0.5169204737732657,0.8375634517766497,0.6221799210377891,0.4642913188364771,franchise,116,0,1,0,0,0,0,0,1,0,1.0,BMK,1.2,0.5571495826037726,107,False,False,True,True,False,2,flagged
100697,7,0.12788167528926597,0.27970617692524113,0.08618920609190246,0.09807693948665415,3,0.14370578590761385,0.8534747892002736,-0.06452128414888858,JP,15,7725131477.564131,1153004698143.9001,580.86,212.0,32104640.255653,534016.686,2.1591173616322172,0.36497606996522397,0.46315222033323605,False,False,False,True,False,0,10.0,0.5342386627855422,0.07019089093056019,467.0473017988008,12.294068905594266,3.713458026717813,0.7065991087633421,0.0,2,0.020614084199643848,0.15768707856051442,SHIN-ETSU CHEMICAL CO LTD,15101050,2000000000,0.4860406091370558,0.5044416243654822,0.17258883248730963,0.6015228426395939,0.4261844331641285,0.4611503758429411,franchise,118,0,0,0,1,0,0,0,1,0,1.0,CPX,1.2,0.5533804510115293,108,False,False,True,False,True,2,flagged
315002,5,0.3610677642186616,0.2651613496744085,0.030554347273003567,0.032176843174332434,2,0.04885689256164216,0.8813092774665401,-0.06369101664879007,TW,20,2276433759.096,72267738384.0,824.0,41.0043,25234000.32699,3520.875,20.525505274683137,0.0497625,0.04871987250094322,False,False,False,False,False,0,10.0,0.49346856385497395,0.2924052894344113,65.3982107858633,6.520609326637458,0.0030651340996168397,0.9947478255489834,0.0,2,0.025135432083789933,0.17647517061216667,VOLTRONIC POWER TECH CORP,20104010,1000000000,0.5291878172588833,0.6782994923857868,0.38917089678510997,0.30964467005076146,0.459038353073886,0.49992573247502453,durability,96,0,0,0,0,0,0,1,0,1,0.5,RTL,1.1,0.549918305722527,109,False,False,False,False,False,0,unreached
101241,6,0.17927323435113812,0.12653769129972137,0.03734276417865673,0.03394579882781822,0,0.08103206075461644,1.1963234774014104,-0.013046592643979801,GB,20,3835498937.16052,3020077903.276,3.668,0.1745,5376418.31970579,115.4,26.170519092512997,0.04757360959651036,0.038210934848674265,False,False,False,False,False,0,10.0,0.2538495525701992,0.11856758505602288,68.75858991521642,8.493534796341144,-0.05475406606045197,0.9598510573968575,0.0,4,0.014652444493729162,0.13974245746551275,ROTORK PLC,20106020,2000000000,0.49873096446700504,0.6986040609137055,0.6362098138747885,0.5685279187817258,0.6344472645234066,0.5491335918993531,durability,62,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.5491335918993531,110,False,False,False,False,False,0,unreached
314580,5,0.19075917655429928,1.8654481614034872,0.05730692944185387,0.0597605531633129,0,-0.038820892832616916,0.5641875753260798,0.0008384659690647153,TW,20,1044023611.6863,33143606720.2,82.7,6.0,6443061.576525,2084.358,15.901110423545282,0.07255139056831922,0.06288868974328159,True,True,False,False,True,2,9.0,0.940970394663135,0.10762395729136967,26.21022859808724,3.649899351836838,0.03334656916841139,0.738052688688988,0.0,7,0.017914553666826843,0.06025396292263013,CHICONY POWER TECH CO LTD,20104010,1000000000,0.3946700507614213,0.3096446700507614,0.4060913705583756,0.2639593908629442,0.32656514382402707,0.36587137637819284,capital,164,0,1,1,0,0,0,1,2,1,2.5,BMK|COV|RTL,1.5,0.5488070645672892,111,False,False,False,False,False,3,flagged
206012,6,0.2885675038340299,-0.11882325518397863,0.1935810134037834,0.1725452444998556,0,-0.0009179685244212754,0.6480166740044923,-0.049008589899905655,PH,10,2118472933.808,119015333360.0,28.0,1.25,1565420.5121481481,13060.189,9.112833923000656,0.044642857142857144,0.1097353478017431,False,True,False,True,False,1,9.0,0.7428347012385802,0.058092471025401195,19.361400853234898,11.101369093973947,0.0,1.0151031316484413,0.0,1,0.07043717085757478,0.3383503220763656,SEMIRARA MINING AND POWER CO,10102050,1000000000,0.633248730964467,0.1903553299492386,0.3790186125211506,0.1,0.22312464749012972,0.4172185561592508,quality,140,1,0,0,0,0,1,0,1,1,1.5,ESG|CTY,1.3,0.5423841230070261,112,False,False,False,True,False,3,flagged
105104,6,0.18418414262255373,-0.005444694296184993,0.07132430568189015,0.08340842778892672,2,0.08293841414567327,0.9826670794602471,-0.06580694485589082,MX,30,24953649072.984867,509258144346.62994,29.189999999999998,1.69,21861187.326509397,49890.741,10.207468041948504,0.057896539910928406,0.0979674877149172,False,False,False,False,False,0,10.0,0.20114452552303755,0.1531420828764839,8.619057163591842,3.1291260644475236,-0.009689427590669486,0.9108279810633075,0.5048147325275198,1,0.004456409520557104,0.052192638327480036,WAL MART DE MEXICO S A B D,30101040,1000000000,0.5088832487309645,0.6338832487309645,0.39509306260575294,0.7436548223350254,0.5908770445572477,0.5402188577554113,franchise,70,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.5402188577554113,113,False,False,False,False,False,0,unreached
256183,5,0.18422231043404064,0.3355183893195657,0.04643286958334247,0.0664376766424222,3,0.10856543152966625,1.2287230911385114,0.06737746626494237,TW,45,1722546126.0,54684004000.0,231.5,5.0,33929704.93311,2478.679,22.06175305475215,0.02159827213822894,0.045327313632703266,False,False,True,False,False,1,10.0,0.47688442962556454,0.07797267448662551,439.8784128139789,10.500334861132771,0.0,0.565883785459013,0.0,2,0.0238672084299492,0.1449143648106262,TEST RESEARCH CO LTD,45203010,1000000000,0.3819796954314721,0.5615482233502538,0.31895093062605756,0.5126903553299492,0.4643965031020869,0.41302823666440086,durability,144,0,1,0,0,0,0,1,1,1,1.5,BMK|RTL,1.3,0.5369367076637211,114,False,False,False,False,True,1,flagged
244417,5,0.24653132111350548,0.1000854167280294,0.025334000834113524,0.025147167791459292,0,0.1273737663303225,1.0336315121687076,0.0006709647433363291,DE,20,8146798699.320001,7543332129.0,663.4417,15.8436,6484510.023101771,253.847,29.71605781829212,0.023880922769853027,0.033651839221568496,False,False,False,False,False,0,10.0,0.423299745956179,0.15296893847215418,174.6874019864088,12.322526856728635,0.0,0.9660479247127055,0.0,5,0.01728751586109903,0.18120534271306862,RATIONAL AG,20106020,2000000000,0.47842639593908626,0.7011421319796954,0.5626057529610828,0.6294416243654822,0.6310631697687535,0.5344636994454351,durability,74,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.5344636994454351,115,False,False,False,False,False,0,unreached
223492,8,0.11120939038719209,0.14564039278022944,0.050059616196089875,0.0409891092591991,0,0.12541772841455057,0.9919911097914929,-0.031071170620590033,SE,20,19327678646.508,201329985901.125,190.825,10.40135,3075022.8514012014,14701.0,13.694985776554317,0.05450727105987162,0.07301942596479293,False,False,False,False,False,0,10.0,0.3749148155432741,0.08613741358408965,7.05682145947505,3.2174199413887474,0.0,1.1734101206813619,2.160445739059748,3,0.014233251978535645,0.12146381363705834,ASSA ABLOY AB,20102010,2000000000,0.5101522842639594,0.42195431472081213,0.5736040609137055,0.6979695431472082,0.5645093062605753,0.5312370345385217,franchise,77,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.5312370345385217,116,False,False,False,False,False,0,unreached
028844,7,0.10722629300760556,-0.20994275269429907,0.18414977360841034,0.25277280519765,4,0.10696575947509346,1.1027242585857366,-0.022257740652985823,MX,30,2867930151.4164,58529186763.6,111.44,11.2034,2960253.8929735087,23845.0,2.4545685369511427,0.10053302225412779,0.40740357620737505,False,False,False,False,False,0,10.0,0.2210183386920469,0.07295165171186525,4.537853297442799,3.1493838221433412,0.0,0.9589524112951938,1.0537975879928925,4,0.008967455309143347,0.07875814844712324,COCA-COLA FEMSA SAB DE CV,30201030,1000000000,0.3743654822335025,0.43337563451776645,0.5287648054145516,0.733502538071066,0.5652143260011281,0.441430913368026,franchise,126,1,0,0,0,0,0,0,1,0,1.0,ESG,1.2,0.5297170960416312,117,False,False,False,True,True,1,flagged
100581,6,0.16156709536537678,0.06091093932814884,0.029682855430243592,0.029250801159035757,0,0.08076797314333972,0.8876330397005776,-0.04281292257388643,FR,30,209206648162.36798,193709859409.59998,362.9,17.50925,10477005.825101553,6127.2,31.614743995560776,0.048248139983466526,0.03163081124871409,False,False,False,False,False,0,10.0,0.23961614450079574,0.11998642107596805,23.236743438671667,3.382187168812851,-0.04659815100594411,1.057821736423589,0.194678841608687,8,0.008377346841869693,0.15358860370435118,LOREAL SA,30302010,2000000000,0.44289340101522845,0.6491116751269036,0.751269035532995,0.6675126903553299,0.6892978003384096,0.5286184083500023,capital,78,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.5286184083500023,118,False,False,False,False,False,0,unreached
103200,6,0.15269665649119704,0.37051852556200426,0.10717980870529624,0.10182264287509471,0,0.055469425842881614,1.0084237195304724,-0.03764351590438547,DE,15,2458922400.0,2276780000.0,34.76,1.4894,1486015.309188,306.0,7.44045751633987,0.04284810126582279,0.13440033731849366,False,False,False,True,False,0,10.0,0.5669789964965619,0.13500876680303917,39.36363636363637,6.221291546327694,-0.05755395683453235,0.8506967279849953,0.0,1,0.01709340327799024,0.07068370983963632,FUCHS SE,15101010,2000000000,0.42258883248730966,0.5577411167512689,0.41201353637901855,0.4365482233502538,0.46876762549351375,0.440487768867455,durability,127,0,1,0,0,0,0,0,1,0,1.0,BMK,1.2,0.5285853226409459,119,False,False,False,False,False,1,flagged
101310,7,0.1337908348060863,0.06470387891749652,0.07525101433294337,0.05580626754473093,0,0.013784710882370543,1.2732914247128742,-0.04840638851755435,CH,35,264686459935.1,264686459935.1,125.3,7.0,1908115.194887069,13984.0,18.92780748963816,0.0558659217877095,0.05283232094089292,False,False,False,False,False,0,10.0,0.17737438072349376,0.06319557058796275,14.734265734265735,3.40536312757487,-0.15449601253444,1.325558984479677,1.0039580613920587,8,0.018730887044845067,0.2927436631877597,NOVARTIS AG,35202010,2000000000,0.5063451776649746,0.4993654822335026,0.8900169204737732,0.29949238578680204,0.5629582628313593,0.528273087070223,capital,79,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.528273087070223,120,False,False,False,False,False,0,unreached
100095,8,0.10929436299109252,0.0489180510589573,0.072605377467344,0.046111666526434086,0,0.035941671024251276,0.9102725157092828,-0.050139768194725265,GB,20,9173756910.412401,7223430638.120001,22.28,1.36005,16309679.15695351,459.2,15.730467417508715,0.061043536804308796,0.06357090183391215,False,False,False,False,False,0,10.0,0.2860413977230005,0.09948765475274532,4.2882984737139624,3.0540803177952185,-0.03885710179554669,1.7551918311837853,2.024671194017021,8,0.020161603397262546,0.07286705933340494,BUNZL PLC,20107010,2000000000,0.5050761421319797,0.47652284263959394,0.8900169204737732,0.3248730964467005,0.5638042865200226,0.5277952314540946,capital,80,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.5277952314540946,121,False,False,False,False,False,0,unreached
258858,5,0.2687290651515533,0.058656336930808406,0.09440236772727666,0.06967630408037243,0,0.04308276466295746,0.8296021104793103,-0.06763193247662602,AU,25,5636450988.9006,8540077255.91,78.11,3.1500000000000004,27148040.496225003,462.4,18.469025207417822,0.04032774292664192,0.054144709250727764,False,False,False,False,False,0,10.0,0.572862428423196,0.14818065751675707,18.43351063829787,3.497572541093362,-0.04830131525116854,1.2340555460185212,0.4536636794939379,1,0.0016145952408409203,0.06303300929073723,JB HI-FI,25504020,2000000000,0.49873096446700504,0.5272842639593909,0.5575296108291032,0.6345177664974619,0.5731105470953187,0.5272482659973367,franchise,81,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.5272482659973367,122,False,False,False,False,False,0,unreached
340076,5,0.21119150494090277,0.19400312620510496,0.11106966452908404,0.11275529782862462,1,0.3275655923701557,1.1852308478681615,0.04572685364464975,BR,25,1885707185.71912,10963413870.460001,35.59,3.5322,18855726.488962963,975.536,11.238348836393532,0.0992469794886204,0.08898104290566827,False,False,False,False,False,0,9.0,0.841209862138573,0.14940955273961717,7.731085219431001,3.77731327599744,0.05541070663811554,0.8894831910377053,0.0,1,0.009217496646270262,0.14744229167649642,CURY CONSTRUTORA E INCORPORA,25201030,1000000000,0.42512690355329946,0.28553299492385786,0.22081218274111677,0.8705583756345178,0.4589678510998308,0.43835307771318205,franchise,130,0,1,0,0,0,0,0,1,0,1.0,BMK,1.2,0.5260236932558184,123,False,False,True,False,False,1,flagged
287895,5,0.1680271430869214,0.04161175399504202,0.05389831336596742,0.05544045742912429,1,0.10359243329931389,1.2557538165492612,0.03791049211375229,TW,20,1605158856.0,50957424000.0,164.0,7.7,2051342.711145,3340.115,15.256188484528227,0.04695121951219512,0.06554717130128085,False,False,False,False,False,0,10.0,0.9798174344058177,0.051982119535471,20.76826863675984,3.050408286644988,1.3016,0.7763957837019013,0.8713210977204996,2,0.017141275171656912,0.07453505994271734,RUENTEX ENGR & CONSTR CO LTD,20103010,1000000000,0.34390862944162437,0.2836294416243655,0.21319796954314718,0.5862944162436547,0.36104060913705577,0.35066164461210847,franchise,168,0,1,0,0,1,0,1,2,1,2.5,BMK|STY|RTL,1.5,0.5259924669181627,124,False,False,True,False,False,1,flagged
100837,7,0.2151666500902593,0.15029097376630474,0.0797013678356552,0.08107343046192478,0,0.05448380851409129,1.2050931577968154,-0.024094479837913345,MY,30,4473004320.254399,19792054514.399998,31.7,0.77,3888315.166181818,825.081,23.988013921542247,0.024290220820189275,0.041687486228359986,False,False,False,False,False,0,10.0,0.5199459961917245,0.08990503016841671,356.359429065744,13.418569950218448,0.4999987945562159,0.939473842624239,0.0,1,0.04982349324623854,0.2759511419115448,UNITED PLANTATIONS BHD,30202010,1000000000,0.7043147208121827,0.5628172588832487,0.2241962774957699,0.22588832487309643,0.337633953750705,0.5248539924803219,quality,84,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.5248539924803219,125,False,False,True,False,False,1,flagged
250060,6,0.1455616967496846,-0.03506678674813868,0.03781871317753148,0.038146034885478,0,0.023802491798728953,1.0339100178691418,-0.047403317534788415,TH,25,2417532927.9763503,84825716771.1,6.45,0.41000000000000003,9503149.93149777,6011.391,14.110830050998182,0.06356589147286822,0.07086755324710763,False,False,False,False,False,0,10.0,0.22083716276030124,0.13872528628063546,11.392761546825177,1.2042146902565127,-0.013702173748733837,0.9822256319284154,1.8057883404973445,6,0.0059685683597383715,0.08915312454845278,HOME PRODUCT CENTER PCL,25504030,1000000000,0.39720812182741116,0.6300761421319797,0.6565143824027073,0.5583756345177665,0.6149887196841513,0.47310521142677625,capital,112,0,0,0,0,0,0,1,0,1,0.5,RTL,1.1,0.520415732569454,126,False,False,False,False,False,0,unreached
226803,8,0.12614104593135103,0.04591139314554615,0.03821288331395721,0.03927686730176465,0,0.15792781220999652,0.9753771115332021,-0.04563684137740285,DK,30,4221819999.9999995,29116000000.0,580.0,15.0,2575342.4277107758,1560.0,18.664102564102564,0.02586206896551724,0.053578788295095485,False,False,False,False,False,0,10.0,0.2806186961172917,0.09681665868836764,6.3896103896103895,1.841724436790284,0.006325474410580734,0.9342023652686194,1.9516348773841963,1,0.028069971599176548,0.099209677714003,ROYAL UNIBREW,30201010,2000000000,0.5812182741116751,0.48794416243654826,0.27157360406091374,0.5583756345177665,0.4392978003384094,0.519645496429951,quality,88,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.519645496429951,127,False,False,False,False,False,0,unreached
222741,7,0.1175230744418162,0.2343067264043892,0.11601550816205616,0.1259877967509455,1,0.10643292604335852,1.0715407599379876,-0.04120185879732918,JP,15,2411927037.0,359989110000.0,19890.0,280.0,5252438.8203703705,14078.251,25.570584726753342,0.014077425842131725,0.03910743577771006,False,False,False,True,False,0,10.0,0.6466357045871316,0.07314179604889874,774.8333333333334,11.36528906053966,0.8186317617082686,0.8694355721483049,0.0,4,0.02676039169120511,0.12217545807692379,C UYEMURA & CO LTD,15101050,2000000000,0.4276649746192893,0.4815989847715736,0.3604060913705583,0.467005076142132,0.43633671742808794,0.431112796582894,durability,133,0,1,0,0,0,0,0,1,0,1.0,BMK,1.2,0.5173353558994728,128,False,False,True,False,False,2,flagged
210201,8,0.1056689170840532,0.773744167357435,0.05486452270529243,0.06368219936866448,1,0.15235600527568272,1.3873622567293913,-0.0654978192676765,TW,45,57725854786.19925,1832566818609.5,705.5,8.1901,269183596.98951,60108.399,30.487699707481813,0.011608929836995038,0.03280011314709308,False,False,False,False,False,0,10.0,0.5222600511836394,0.06442913738881875,30.849434471241434,4.622906358737683,0.0,0.8478714994264326,0.0,2,0.026002156323252073,0.07537438282406558,DELTA ELECTRONICS INC,45203015,1000000000,0.4796954314720812,0.41053299492385786,0.383248730964467,0.5685279187817259,0.454103214890017,0.4692898703420014,franchise,114,0,0,0,0,0,0,1,0,1,0.5,RTL,1.1,0.5162188573762017,129,False,False,False,False,False,0,unreached
202150,7,0.10647748716216143,0.7444951160831523,0.05684841666695482,0.05634012819022386,0,-0.06725673234731355,0.7562938017072133,-0.11170329621377116,TW,15,1227465584.352,38967161408.0,67.0,3.5,691248.6999179999,2254.468,17.284415395561172,0.05223880597014925,0.05785558707740911,True,False,False,True,False,1,9.0,1.0395940642567147,0.08052826356210206,62.98096536059058,12.376661214876464,0.0,0.8069799752974351,0.0,2,0.017719879781913785,0.06214513957935702,FENG HSIN STEEL CO LTD,15104050,1000000000,0.3692893401015228,0.2906091370558376,0.3697123519458545,0.2614213197969543,0.3072476029328821,0.34309584940926185,capital,170,0,1,1,0,0,0,1,2,1,2.5,BMK|COV|RTL,1.5,0.5146437741138927,130,False,True,False,False,False,3,flagged
252384,5,0.15824579915283507,-0.03556491477482415,0.05175018270666123,0.0419559127069075,0,0.05345792848647468,1.0323039919177956,-0.05243995217911097,GB,20,7596872683.8468,5981789514.84,38.86,3.7481999999999998,15773323.552572807,343.5,17.414234395458514,0.09645393721049922,0.05742428735545167,False,False,False,False,False,0,10.0,0.1188480108018088,0.14461923489452982,11.664414414414415,2.5659508570073792,-0.047082195182517994,1.3985899609136008,1.6734331387972594,8,0.006680330890004627,0.135501772265244,INTERTEK GROUP PLC,20202020,2000000000,0.30583756345177665,0.6605329949238579,0.8680203045685279,0.6065989847715736,0.7117174280879864,0.4287632313771983,capital,135,0,0,0,0,1,0,0,1,0,1.0,STY,1.2,0.514515877652638,131,False,False,False,False,False,0,unreached
221858,7,0.13098988923642585,0.07390989186494079,0.04109157950243257,0.03979324047189734,0,0.017858779399372526,1.0647351599405366,0.035778104276694596,GB,30,45165274775.5182,35563208484.66,55.14,3.3701,16284604.556687722,3198.0,11.120452934540339,0.0611189698948132,0.0899243947963649,False,False,False,False,False,0,10.0,0.2742729460963212,0.07670762558727864,8.09692671394799,4.165968382001418,-0.05661992185033715,1.1096147931140619,1.6508664627930683,6,0.015340322375394365,0.136925468321057,RECKITT BENCKISER GROUP PLC,30301010,2000000000,0.5038071065989848,0.46129441624365475,0.7428087986463621,0.38578680203045684,0.5299633389734912,0.5141110099743162,capital,91,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.5141110099743162,132,False,False,False,False,False,0,unreached
207375,6,0.22045786769304998,1.2252968055381026,0.022433228515435853,0.02702071764446507,5,0.14714092605991236,1.0738366625792761,-0.001778433213270755,BR,20,33627904443.656475,195511072346.84,46.58,2.2032,18534198.834245816,6376.219,30.662540346691355,0.0472992700729927,0.03261308387019881,False,False,False,False,True,0,10.0,0.7477157340562801,0.07840617582212205,43.27082805773613,3.677489219335349,1.000102967955991,0.5905079246075446,0.0,5,0.02399473080189201,0.09517221968307617,WEG SA,20104010,1000000000,0.5723350253807107,0.42576142131979694,0.29441624365482233,0.5786802030456852,0.4329526226734348,0.511877858723298,franchise,92,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.511877858723298,133,False,False,True,False,True,2,flagged
101894,7,0.10858056196923763,-0.15460300123230242,0.04482199714520013,0.05516271010385206,2,0.08391958968726443,1.0471523670068568,0.021534289946968765,JP,15,4534652408.2224,676813792272.0,2861.5,50.0,15309202.247037038,36497.412,18.544158480935582,0.017473353136466887,0.053925337244505066,False,False,False,True,False,0,10.0,0.2624001106088372,0.08940141413055168,243.59677419354838,9.450436183027964,1.8099480925142042,0.6039924131538098,0.0,2,0.011019343199103948,0.08673204885626948,NOF CORP,15101020,2000000000,0.38705583756345174,0.6681472081218274,0.17428087986463622,0.6294416243654822,0.49062323745064856,0.4255625658026039,durability,137,0,0,0,0,1,0,0,1,0,1.0,STY,1.2,0.5106750789631246,134,False,False,True,False,False,2,flagged
213455,5,0.25758882053132565,0.06614183206733393,0.22090143241047905,0.22317919704423,3,0.2688994871466883,0.6665640078152558,0.10522092481205958,EG,15,2175536835.066,106123748052.0,84.1,6.0,3330416.052606915,7979.617,13.299353597046073,0.07134363852556481,0.07519162436752645,False,True,True,True,False,2,10.0,0.9040048428534833,0.13028286901859465,60.38950271130605,8.92047234038463,0.0,0.635214777373756,0.0,1,0.09403047057713519,0.28007723657959893,ABU QIR FERTILIZERS AND CHE,15101030,1000000000,0.4885786802030457,0.5184010152284263,0.24365482233502536,0.49238578680203043,0.4181472081218274,0.4590842439669954,durability,119,0,0,0,0,0,1,0,0,1,0.5,CTY,1.1,0.5049926683636949,135,False,False,False,True,True,4,flagged
223152,6,0.13062017086678965,0.053006968569285995,0.0767722307775606,0.07218755591533392,0,0.09345592528149016,1.1031041724290789,0.007632566415509549,IN,35,6491163964.2366,540930330353.05,669.65,13.1822,14960828.465335714,52725.2,10.259426808301345,0.019685208691107296,0.09747133233514145,False,False,False,False,False,0,10.0,0.510920567251365,0.07103716436206477,21.345992940253627,12.107298343703322,0.001714140418116239,0.9451770244174312,0.0,4,0.026774868439287013,0.13215486007794675,CIPLA LTD,35202010,1000000000,0.3540609137055838,0.4156091370558376,0.467005076142132,0.4213197969543147,0.4346446700507614,0.3843266804644775,capital,152,0,0,0,1,0,0,1,1,1,1.5,CPX|RTL,1.3,0.49962468460382076,136,False,False,False,False,False,0,unreached
102839,7,0.11535589599222537,0.14273101955523293,0.06857042248617713,0.06521619470573496,0,0.07077876011864048,0.9098944446793019,-0.013044883290283549,JP,35,2413201701.7356,360179358468.0,5127.0,124.0,13992750.513703704,32557.957,11.062713746688713,0.02418568363565438,0.09039373366225982,False,False,False,False,False,0,10.0,0.5449614567245022,0.05585752737345494,351.009900990099,13.306950056875827,0.00037117044889334316,0.7992276604203825,0.0,8,0.03796681682111112,0.1424938243030713,NIPPON SHINYAKU CO LTD,35202010,2000000000,0.4098984771573604,0.4600253807106599,0.505922165820643,0.29949238578680204,0.4218133107727016,0.4146234824703771,capital,142,0,1,0,0,0,0,0,1,0,1.0,BMK,1.2,0.4975481789644525,137,False,False,False,False,False,0,unreached
281544,5,0.34439750901839417,-0.16876330278412077,0.21119037273301017,0.2197717614360292,2,-0.08978089389488653,0.602898089238416,-0.12338788151206959,ZA,15,5797806811.20907,106381776352.46,330.29,36.5,7597485.922185624,14611.0,7.280937400072548,0.11050894668321777,0.137344952312052,True,True,False,True,False,2,10.0,0.43540958063924395,0.19632266402049248,30.666666666666668,6.293075031480621,-0.000920149719276453,1.309740397156744,0.0,1,0.02214111816313088,0.31483944949274745,KUMBA IRON ORE LTD,15104050,1000000000,0.5266497461928934,0.6541878172588832,0.5169204737732657,0.18781725888324874,0.45297518330513253,0.49584152122464836,durability,99,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.49584152122464836,138,False,False,False,True,False,4,flagged
318896,7,0.1221227008859059,0.04190153785134787,0.11780613318054496,0.08710934180017793,0,0.036885748006937114,1.039508365391238,-0.12260688613435962,KW,50,2009202529.022,618216162.776,0.619,0.035,1404654.4486968084,34.099,18.13003791243145,0.05654281098546043,0.05515708267296658,False,False,False,False,False,0,10.0,0.31904926667283995,0.0932626374443084,10.642785403414797,3.054082147788515,1.0,1.710271818701107,0.0,4,0.023339040588244597,0.17386441103666017,KUWAIT TELECOM CO,50102010,1000000000,0.4479695431472081,0.49428934010152287,0.5693739424703891,0.2969543147208122,0.45353919909757473,0.4501891504086727,capital,122,0,0,0,0,0,1,0,0,1,0.5,CTY,1.1,0.49520806544954,139,False,False,True,False,False,1,flagged
328745,8,0.11505525820370115,0.0537992146930828,0.05426272979624809,0.04908252120977431,0,0.03882357406477688,0.952647390742206,-0.06292912364167162,DE,20,17673212681.280003,16364085816.000002,101.51418000000001,2.2452,12086125.4533393,534.0,30.644355460674163,0.022117107186404892,0.0326324370334138,False,False,False,False,False,0,10.0,0.28462397987917243,0.09629423900968101,7.261904761904762,4.133542050514305,0.0,1.2930240602464065,0.5028112449799197,2,0.021877933254650785,0.088735653499091,KNORR-BREMSE AKTIE,20106010,2000000000,0.5203045685279188,0.4942893401015228,0.5609137055837563,0.31218274111675126,0.4557952622673435,0.4934719894357227,capital,101,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.4934719894357227,140,False,False,False,False,False,0,unreached
211453,5,0.23042488489092375,0.09597682995502654,0.04231627188773217,0.04430112476279658,0,0.16071084348555287,1.4187088766526235,0.10085465387891947,FI,35,8108913621.240001,7508253353.0,68.5,2.5787,1696934.5537580003,500.3,15.007502204677193,0.037645255474452556,0.06663334020289818,False,False,True,False,False,1,10.0,0.3890646855854636,0.15194240926904073,45.73076923076923,8.467910866699402,0.034013670020884845,0.677015468675205,0.20999854672286,8,0.03379254760871286,0.15349565326579864,ORION CORP,35202010,2000000000,0.4606598984771573,0.674492385786802,0.41793570219966164,0.5406091370558376,0.544345741680767,0.4924681821966056,durability,102,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.4924681821966056,141,False,False,False,False,False,1,flagged
209347,5,0.16931822502015043,-0.09804192365890507,0.23178810093291385,0.24477125964559004,1,0.13378060598977992,0.7771577553241338,-0.07105951260937073,ID,10,6839762292.1264,110318746647200.0,29575.0,2051.0,12899412.643773586,14810434.0,7.448718021848651,0.0693491124260355,0.13425128955973234,False,False,False,True,False,0,10.0,0.6157360186425802,0.07350355114963023,16.794885406328618,4.476222417014708,-0.04219847270943289,1.0469451286660445,0.0,1,0.01519708375312388,0.1466946272393474,UNITED TRACTORS,10102050,1000000000,0.3515228426395939,0.3699238578680203,0.4796954314720812,0.6954314720812182,0.5150169204737732,0.4095441530563182,franchise,146,1,0,0,0,0,0,0,1,0,1.0,ESG,1.2,0.49145298366758183,142,False,False,False,True,False,2,flagged
